id,date,year,source_database,origin,attack_vector,attack_description,country,industry_type,subcategory,attack_details,ti_safe_score,impact,link_at_the_internet
739,17/05/2020,2020,TI Safe,null,null,Attacks on supercomputers in European countries,Global,Government Facilities,Healthcare and Public Health,A countless number of hackers have begun to take advantage of access to supercomputers to plant cryptocurrency miners.,3,Unauthorized access to supercomputers for cryptocurrency mining,<a href='https://www.cisoadvisor.com.br/ataques-a-supercomputadores-em-paises-europeus/ ' rel='' target='_self'>https://www.cisoadvisor.com.br/ataques-a-supercomputadores-em-paises-europeus/ </a>
738,17/05/2020,2020,CIRWA,null,null,M.J. Brunner (msp),United States,Information Technology sector ,Information Technology,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.itpro.co.uk/security/ransomware/356329/xerox-becomes-latest-maze-ransomware-victim' rel='' target='_self'>https://www.itpro.co.uk/security/ransomware/356329/xerox-becomes-latest-maze-ransomware-victim</a>
737,14/05/2020,2020,TI Safe,null,null,Attack on ICS in Iran?,Iran,Manufacturing and automation sector,Critical Manufacturing,"The images make mention of the industrial complex in Parand, where the Arak Heavy Water facility is located. From what has been presented in images it is not possible to confirm whether there has been functional compromise of the facility.",5,leaks about access to FTP servers and other systems.,<a href='https://www.defcon-lab.org/ataque-contra-ics-no-ira/ ' rel='' target='_self'>https://www.defcon-lab.org/ataque-contra-ics-no-ira/ </a>
736,14/05/2020,2020,CIRWA,null,null,Texas Department of Transportation,United States,Transport sector and systems,Transportation Systems,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.fox7austin.com/news/txdot-reports-ransomware-attack-on-agency-network' rel='' target='_self'>https://www.fox7austin.com/news/txdot-reports-ransomware-attack-on-agency-network</a>
735,11/05/2020,2020,CIRWA,null,null,Bernards Township,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.tapinto.net/towns/basking-ridge/sections/business-and-finance/articles/probe-continues-into-ransomware-attack-on-township-system-network-on-around-the-clock-basis' rel='' target='_self'>https://www.tapinto.net/towns/basking-ridge/sections/business-and-finance/articles/probe-continues-into-ransomware-attack-on-township-system-network-on-around-the-clock-basis</a>
734,09/05/2020,2020,CIRWA,null,null,Pitney Bowes,United States,Information Technology sector ,Information Technology,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.zdnet.com/article/package-delivery-giant-pitney-bowes-confirms-second-ransomware-attack-in-7-months/' rel='' target='_self'>https://www.zdnet.com/article/package-delivery-giant-pitney-bowes-confirms-second-ransomware-attack-in-7-months/</a>
733,08/05/2020,2020,CIRWA,null,null,Texas Supreme Court Website,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.law.com/texaslawyer/2020/05/11/ransomware-hack-disables-texas-supreme-courts-website/?slreturn=20200501144944' rel='' target='_self'>https://www.law.com/texaslawyer/2020/05/11/ransomware-hack-disables-texas-supreme-courts-website/?slreturn=20200501144944</a>
732,08/05/2020,2020,CIRWA,null,null,Nipissing First Nation (NFN) Administration,Canada,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.bleepingcomputer.com/news/security/ransomware-locks-down-the-nipissing-first-nation/' rel='' target='_self'>https://www.bleepingcomputer.com/news/security/ransomware-locks-down-the-nipissing-first-nation/</a>
731,07/05/2020,2020,CIRWA,null,null,Stadler (Rail vehicle manufacturer),Switzerland,Transport sector and systems,Transportation Systems,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.bleepingcomputer.com/news/security/rail-vehicle-manufacturer-stadler-hit-by-cyberattack-blackmailed/' rel='' target='_self'>https://www.bleepingcomputer.com/news/security/rail-vehicle-manufacturer-stadler-hit-by-cyberattack-blackmailed/</a>
730,07/05/2020,2020,CIRWA,null,null,Unnamed health care company,United States,Communication and telecommunications sector,Healthcare and Public Health,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://statescoop.com/ransomware-unemployment-fraud-washington-linked-health-care/' rel='' target='_self'>https://statescoop.com/ransomware-unemployment-fraud-washington-linked-health-care/</a>
729,07/05/2020,2020,CIRWA,null,null,HLB (Belgian accounting firm),Belgium,Banking and finance sector ,Financial Services,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.itwire.com/security/huge-belgian-accounting-firm-hlb-hit-by-maze-ransomware.html' rel='' target='_self'>https://www.itwire.com/security/huge-belgian-accounting-firm-hlb-hit-by-maze-ransomware.html</a>
728,05/05/2020,2020,CIRWA,null,null,Toll Group,Australia,Transport sector and systems,Transportation Systems,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.itnews.com.au/news/toll-group-may-have-lost-over-200gb-of-data-in-ransomware-attack-548362' rel='' target='_self'>https://www.itnews.com.au/news/toll-group-may-have-lost-over-200gb-of-data-in-ransomware-attack-548362</a>
727,05/05/2020,2020,CIRWA,null,null,"Plastic Surgeon Kristin Tarbet (Bellevue, Wash)",United States,"Agriculture, food and beverage",Healthcare and Public Health,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.beckershospitalreview.com/cybersecurity/ransomware-attackers-hit-2-providers-post-patient-information-and-photos-online-5-details.html' rel='' target='_self'>https://www.beckershospitalreview.com/cybersecurity/ransomware-attackers-hit-2-providers-post-patient-information-and-photos-online-5-details.html</a>
726,05/05/2020,2020,CIRWA,null,null,Ashville Plastic Surgery Institute,United States,Energy,Healthcare and Public Health,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.beckershospitalreview.com/cybersecurity/ransomware-attackers-hit-2-providers-post-patient-information-and-photos-online-5-details.html' rel='' target='_self'>https://www.beckershospitalreview.com/cybersecurity/ransomware-attackers-hit-2-providers-post-patient-information-and-photos-online-5-details.html</a>
725,05/05/2020,2020,CIRWA,null,null,Formosa Petrochemica,Taiwan,Energy sector ,Energy,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.taiwannews.com.tw/en/news/3928508' rel='' target='_self'>https://www.taiwannews.com.tw/en/news/3928508</a>
724,05/05/2020,2020,CIRWA,null,null,CPC Corp. (Tawain's state-owned energy company),Taiwan,Energy sector ,Energy,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.cyberscoop.com/cpc-corp-ransomware-attack-taiwan-trend-micro' rel='' target='_self'>https://www.cyberscoop.com/cpc-corp-ransomware-attack-taiwan-trend-micro</a>
723,04/05/2020,2020,CIRWA,null,null,Powertech Technology Inc.,Taiwan,Information Technology sector ,Information Technology,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://focustaiwan.tw/sci-tech/202005050025' rel='' target='_self'>https://focustaiwan.tw/sci-tech/202005050025</a>
722,04/05/2020,2020,CIRWA,null,null,Fresenius SE & Co. ,Germany,Government Facilities,Healthcare and Public Health,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://krebsonsecurity.com/2020/05/europes-largest-private-hospital-operator-fresenius-hit-by-ransomware/' rel='' target='_self'>https://krebsonsecurity.com/2020/05/europes-largest-private-hospital-operator-fresenius-hit-by-ransomware/</a>
721,03/05/2020,2020,CIRWA,null,null,Sherwood Food Distributors (Detroit),United States,Agricultural sector ,"Agriculture, food and beverage",Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://cybleinc.com/2020/05/14/revil-ransomware-operators-breached-harvest-sherwood-food-distributors-the-largest-independent-wholesale-food-distributorship-in-the-united-states-data-leak/' rel='' target='_self'>https://cybleinc.com/2020/05/14/revil-ransomware-operators-breached-harvest-sherwood-food-distributors-the-largest-independent-wholesale-food-distributorship-in-the-united-states-data-leak/</a>
720,03/05/2020,2020,CIRWA,null,null,Harvest Food Distributors (San Deigo),United States,Agricultural sector ,"Agriculture, food and beverage",Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.msspalert.com/cybersecurity-breaches-and-attacks/ransomware/revil-hits-food-distributors/' rel='' target='_self'>https://www.msspalert.com/cybersecurity-breaches-and-attacks/ransomware/revil-hits-food-distributors/</a>
719,01/05/2020,2020,CIRWA,null,null,Network of Village of Weiz,Austria,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://cointelegraph.com/news/ransomware-attack-kidnaps-austrian-city' rel='' target='_self'>https://cointelegraph.com/news/ransomware-attack-kidnaps-austrian-city</a>
718,01/05/2020,2020,CIRWA,null,null,Sparboe (egg producer),United States,Agricultural sector ,"Agriculture, food and beverage",Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://cointelegraph.com/news/egg-producers-data-poached-by-ransomware-will-they-shell-out-bitcoin' rel='' target='_self'>https://cointelegraph.com/news/egg-producers-data-poached-by-ransomware-will-they-shell-out-bitcoin</a>
717,01/05/2020,2020,CIRWA,null,null,Banco BCR,Costa Rica,Banking and finance sector ,Financial Services,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.bankinfosecurity.com/ransomware-gang-posting-financial-details-from-attack-a-14335' rel='' target='_self'>https://www.bankinfosecurity.com/ransomware-gang-posting-financial-details-from-attack-a-14335</a>
716,01/05/2020,2020,CIRWA,null,null,Fincantieri Vard Group AS (Shipbuilding Company),Norway,Manufacturing and automation sector,Critical Manufacturing,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.insurancejournal.com/news/international/2020/06/09/571495.htm' rel='' target='_self'>https://www.insurancejournal.com/news/international/2020/06/09/571495.htm</a>
715,01/05/2020,2020,CIRWA,null,null,BlueScope (Steelmaker- Port Kembla),Australia,Manufacturing and automation sector,Critical Manufacturing,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.afr.com/technology/port-kembla-steelworks-hit-as-bluescope-cyber-attack-bites-20200515-p54tb9' rel='' target='_self'>https://www.afr.com/technology/port-kembla-steelworks-hit-as-bluescope-cyber-attack-bites-20200515-p54tb9</a>
714,30/04/2020,2020,CIRWA,null,null,Northwest Territories Power Corporation,Canada,Energy sector ,Energy,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.cbc.ca/news/canada/north/ntpc-website-restored-ransomware-1.5614495' rel='' target='_self'>https://www.cbc.ca/news/canada/north/ntpc-website-restored-ransomware-1.5614495</a>
713,26/04/2020,2020,CIRWA,null,null,Dakota Carrier Network (DCN),United States,Information Technology sector ,Information Technology,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.kfyrtv.com/content/news/DCN-hacked-by-national-ransomware-gang-customers-not-affected-570249721.html' rel='' target='_self'>https://www.kfyrtv.com/content/news/DCN-hacked-by-national-ransomware-gang-customers-not-affected-570249721.html</a>
712,25/04/2020,2020,CIRWA,null,null,"Tom Berkowitz Trucking Inc (whitinsville, MA)",United States,Transport sector and systems,Transportation Systems,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.freightwaves.com/news/ransomware-attack-hits-massachusetts-trucking-company' rel='' target='_self'>https://www.freightwaves.com/news/ransomware-attack-hits-massachusetts-trucking-company</a>
